crash_dim_id,crash_id,crash_type
47815,19903250,Multiple
47816,19901291,Multiple
47817,19902326,Single
47818,19904081,Single
47819,19901490,Single
47820,19901011,Single
47821,19905119,Multiple
47822,19902075,Single
47823,19901650,Single
47824,19903136,Single
47825,19901660,Multiple
47826,19901487,Single
47827,19904030,Multiple
47828,19903029,Single
47829,19901106,Multiple
47830,19901348,Single
47831,19902309,Single
47832,19901263,Multiple
47833,19901592,Multiple
47834,19901355,Single
47835,19901364,Multiple
47836,19901222,Single
47837,19901639,Single
47838,19902263,Multiple
47839,19901454,Single
47840,19905164,Multiple
47841,19901329,Single
47842,19901546,Single
47843,19901446,Single
47844,19901410,Multiple
47845,19905084,Multiple
47846,19901532,Single
47847,19901384,Single
47848,19903259,Multiple
47849,19903006,Single
47850,19902401,Single
47851,19901034,Multiple
47852,19903149,Multiple
47853,19907030,Single
47854,19902386,Multiple
47855,19901186,Multiple
47856,19905149,Multiple
47857,19903289,Single
47858,19902138,Single
47859,19901066,Single
47860,19902051,Multiple
47861,19903122,Single
47862,19902331,Multiple
47863,19901300,Multiple
47864,19902341,Single
47865,19905087,Single
47866,19903065,Single
47867,19901432,Multiple
47868,19902290,Single
47869,19904148,Single
47870,19901087,Multiple
47871,19903023,Single
47872,19902167,Single
47873,19903217,Multiple
47874,19905093,Multiple
47875,19904008,Multiple
47876,19902298,Multiple
47877,19902117,Multiple
47878,19902236,Multiple
47879,19905136,Single
47880,19901209,Multiple
47881,19905142,Single
47882,19903147,Single
47883,19902221,Multiple
47884,19903274,Multiple
47885,19901609,Multiple
47886,19901376,Multiple
47887,19904145,Multiple
47888,19903223,Multiple
47889,19902107,Multiple
47890,19901320,Single
47891,19902292,Single
47892,19901040,Single
47893,19903197,Single
47894,19905109,Multiple
47895,19901153,Multiple
47896,19903203,Multiple
47897,19902385,Multiple
47898,19905125,Multiple
47899,19902390,Single
47900,19902251,Multiple
47901,19907040,Single
47902,19901555,Single
47903,19901573,Multiple
47904,19902351,Single
47905,19905073,Single
47906,19901002,Multiple
47907,19904161,Single
47908,19901203,Multiple
47909,19901648,Multiple
47910,19901324,Single
47911,19902210,Multiple
47912,19901526,Single
47913,19902063,Single
47914,19902274,Single
47915,19903113,Multiple
47916,19902293,Multiple
47917,19901599,Multiple
47918,19904019,Single
47919,19905170,Multiple
47920,19903116,Multiple
47921,19903162,Single
47922,19901311,Multiple
47923,19902409,Single
47924,19904021,Multiple
47925,19903346,Single
47926,19902408,Single
47927,19903021,Single
47928,19905172,Single
47929,19903121,Single
47930,19904099,Single
47931,19904015,Multiple
47932,19902014,Single
47933,19906053,Single
47934,19901564,Single
47935,19903301,Single
47936,19905033,Multiple
47937,19903249,Single
47938,19901274,Single
47939,19901067,Single
47940,19902441,Single
47941,19901411,Multiple
47942,19902032,Single
47943,19905113,Single
47944,19902015,Single
47945,19902456,Multiple
47946,19902405,Single
47947,19903012,Single
47948,19905071,Multiple
47949,19903001,Single
47950,19904092,Multiple
47951,19901245,Single
47952,19908006,Multiple
47953,19903339,Single
47954,19903071,Multiple
47955,19901372,Single
47956,19902049,Multiple
47957,19903284,Multiple
47958,19905034,Single
47959,19901596,Multiple
47960,19903199,Single
47961,19901015,Single
47962,19901543,Single
47963,19902029,Multiple
47964,19901461,Multiple
47965,19903332,Multiple
47966,19903320,Multiple
47967,19906025,Multiple
47968,19901577,Multiple
47969,19901325,Multiple
47970,19901169,Multiple
47971,19902471,Multiple
47972,19901030,Single
47973,19901611,Multiple
47974,19905065,Multiple
47975,19905180,Single
47976,19901257,Single
47977,19901240,Single
47978,19902462,Multiple
47979,19902044,Multiple
47980,19904089,Multiple
47981,19901449,Single
47982,19901627,Multiple
47983,19902366,Single
47984,19903009,Multiple
47985,19906060,Single
47986,19905137,Single
47987,19901255,Single
47988,19901158,Multiple
47989,19902384,Multiple
47990,19905112,Multiple
47991,19901538,Multiple
47992,19904185,Multiple
47993,19902232,Single
47994,19902431,Multiple
47995,19901600,Single
47996,19905127,Multiple
47997,19906059,Multiple
47998,19902354,Multiple
47999,19902089,Multiple
48000,19904163,Single
48001,19903106,Multiple
48002,19904034,Single
48003,19901296,Single
48004,19902343,Multiple
48005,19901200,Multiple
48006,19903213,Multiple
48007,19902399,Multiple
48008,19902091,Single
48009,19901213,Multiple
48010,19902165,Single
48011,19903187,Multiple
48012,19902024,Multiple
48013,19902360,Multiple
48014,19901068,Multiple
48015,19903295,Single
48016,19905032,Single
48017,19903276,Multiple
48018,19902046,Single
48019,19902422,Multiple
48020,19901270,Single
48021,19903158,Multiple
48022,19901491,Multiple
48023,19902098,Single
48024,19901277,Single
48025,19901385,Multiple
48026,19902371,Multiple
48027,19901694,Multiple
48028,19901417,Single
48029,19905122,Single
48030,19905171,Single
48031,19902085,Single
48032,19904003,Multiple
48033,19901396,Multiple
48034,19902491,Single
48035,19901702,Multiple
48036,19903334,Single
48037,19902393,Single
48038,19903314,Multiple
48039,19902252,Single
48040,19908005,Multiple
48041,19901451,Multiple
48042,19902206,Single
48043,19902081,Multiple
48044,19901036,Single
48045,19904176,Multiple
48046,19905021,Multiple
48047,19904026,Multiple
48048,19901681,Single
48049,19901102,Multiple
48050,19904020,Single
48051,19901314,Single
48052,19903270,Single
48053,19902478,Multiple
48054,19903142,Multiple
48055,19904126,Single
48056,19901008,Multiple
48057,19902424,Multiple
48058,19901180,Single
48059,19902289,Single
48060,19901267,Single
48061,19901113,Single
48062,19902118,Multiple
48063,19901298,Single
48064,19904169,Multiple
48065,19901022,Multiple
48066,19902357,Single
48067,19902058,Multiple
48068,19901152,Single
48069,19902421,Single
48070,19902416,Single
48071,19908018,Multiple
48072,19903069,Single
48073,19901134,Single
48074,19901369,Single
48075,19902308,Single
48076,19901038,Multiple
48077,19902109,Single
48078,19903098,Multiple
48079,19907048,Multiple
48080,19903344,Single
48081,19901217,Multiple
48082,19901175,Multiple
48083,19903292,Single
48084,19903265,Single
48085,19904109,Single
48086,19902155,Multiple
48087,19901607,Multiple
48088,19902076,Multiple
48089,19902170,Single
48090,19902468,Single
48091,19903044,Single
48092,19901202,Single
48093,19901683,Multiple
48094,19904012,Single
48095,19901299,Single
48096,19907025,Single
48097,19905004,Single
48098,19908001,Multiple
48099,19901661,Single
48100,19902154,Single
48101,19904006,Multiple
48102,19901334,Single
48103,19902470,Single
48104,19901231,Single
48105,19901379,Multiple
48106,19901626,Single
48107,19901678,Single
48108,19902362,Multiple
48109,19902209,Single
48110,19902124,Single
48111,19902119,Multiple
48112,19902094,Single
48113,19902394,Multiple
48114,19904124,Multiple
48115,19902080,Multiple
48116,19901351,Multiple
48117,19902288,Single
48118,19902363,Single
48119,19902097,Single
48120,19901651,Multiple
48121,19904033,Single
48122,19902269,Single
48123,19902193,Multiple
48124,19902469,Multiple
48125,19902213,Single
48126,19905016,Single
48127,19901223,Single
48128,19901499,Multiple
48129,19905001,Multiple
48130,19901276,Single
48131,19902312,Single
48132,19902333,Multiple
48133,19901321,Single
48134,19902227,Multiple
48135,19903042,Multiple
48136,19903115,Multiple
48137,19905102,Multiple
48138,19902327,Multiple
48139,19901620,Multiple
48140,19901059,Single
48141,19901448,Single
48142,19901470,Multiple
48143,19902284,Multiple
48144,19905022,Multiple
48145,19903049,Single
48146,19902111,Single
48147,19901540,Multiple
48148,19902328,Single
48149,19902388,Multiple
48150,19907052,Single
48151,19901698,Single
48152,19904051,Multiple
48153,19902093,Single
48154,19903002,Single
48155,19901622,Single
48156,19905062,Multiple
48157,19901080,Single
48158,19904142,Multiple
48159,19904044,Single
48160,19903015,Multiple
48161,19903327,Single
48162,19902315,Multiple
48163,19902071,Multiple
48164,19906050,Multiple
48165,19903010,Multiple
48166,19901211,Multiple
48167,19904005,Single
48168,19903208,Single
48169,19904120,Single
48170,19905029,Single
48171,19903127,Multiple
48172,19905039,Multiple
48173,19902420,Multiple
48174,19901625,Single
48175,19901645,Single
48176,19903177,Single
48177,19901341,Single
48178,19903221,Multiple
48179,19903132,Multiple
48180,19901168,Multiple
48181,19902433,Multiple
48182,19902299,Single
48183,19902476,Multiple
48184,19901370,Multiple
48185,19905020,Single
48186,19901328,Single
48187,19901069,Single
48188,19903118,Single
48189,19901127,Single
48190,19901144,Single
48191,19904172,Single
48192,19903117,Single
48193,19901043,Single
48194,19907050,Single
48195,19901295,Single
48196,19904173,Single
48197,19904110,Single
48198,19905068,Multiple
48199,19902115,Multiple
48200,19901326,Multiple
48201,19901613,Single
48202,19907003,Single
48203,19903135,Multiple
48204,19901463,Single
48205,19903251,Single
48206,19901425,Single
48207,19901234,Single
48208,19901129,Single
48209,19902307,Multiple
48210,19904174,Single
48211,19903311,Single
48212,19901477,Multiple
48213,19901458,Single
48214,19905092,Single
48215,19903013,Multiple
48216,19905144,Single
48217,19901412,Multiple
48218,19905080,Single
48219,19901576,Multiple
48220,19903110,Single
48221,19901074,Multiple
48222,19903266,Multiple
48223,19901330,Multiple
48224,19902254,Multiple
48225,19901259,Single
48226,19901567,Single
48227,19904075,Multiple
48228,19904166,Single
48229,19905067,Multiple
48230,19902139,Single
48231,19905044,Single
48232,19904069,Single
48233,19901170,Multiple
48234,19901406,Single
48235,19901050,Multiple
48236,19905129,Single
48237,19903298,Single
48238,19902042,Single
48239,19902067,Single
48240,19901306,Single
48241,19902128,Single
48242,19904066,Multiple
48243,19902450,Multiple
48244,19901494,Single
48245,19901165,Single
48246,19902430,Multiple
48247,19901346,Single
48248,19906002,Single
48249,19902147,Multiple
48250,19902157,Multiple
48251,19903182,Single
48252,19902373,Single
48253,19905010,Single
48254,19902053,Multiple
48255,19902282,Multiple
48256,19901248,Single
48257,19905128,Multiple
48258,19901400,Single
48259,19903060,Multiple
48260,19905043,Single
48261,19903201,Single
48262,19904079,Single
48263,19901148,Single
48264,19903097,Single
48265,19901664,Single
48266,19902125,Multiple
48267,19902347,Single
48268,19907034,Single
48269,19901667,Multiple
48270,19902074,Single
48271,19903241,Single
48272,19905058,Single
48273,19905148,Single
48274,19904077,Multiple
48275,19901392,Single
48276,19902087,Single
48277,19901145,Multiple
48278,19902122,Multiple
48279,19901522,Multiple
48280,19901045,Single
48281,19902379,Multiple
48282,19902173,Single
48283,19901135,Single
48284,19903003,Single
48285,19904186,Multiple
48286,19905120,Single
48287,19901421,Multiple
48288,19901343,Multiple
48289,19901699,Single
48290,19901427,Single
48291,19902300,Single
48292,19903011,Single
48293,19906027,Multiple
48294,19901518,Multiple
48295,19905045,Multiple
48296,19903014,Single
48297,19901096,Single
48298,19904133,Single
48299,19905042,Single
48300,19904136,Single
48301,19901566,Multiple
48302,19903323,Single
48303,19905089,Multiple
48304,19903171,Multiple
48305,19906031,Single
48306,19903317,Multiple
48307,19901078,Single
48308,19901310,Single
48309,19905131,Multiple
48310,19904036,Multiple
48311,19906045,Multiple
48312,19902350,Single
48313,19901588,Single
48314,19902050,Multiple
48315,19901426,Single
48316,19903333,Single
48317,19902185,Single
48318,19902279,Single
48319,19905088,Single
48320,19901612,Multiple
48321,19903005,Multiple
48322,19901233,Single
48323,19907038,Single
48324,19901063,Multiple
48325,19903144,Single
48326,19901677,Single
48327,19904064,Multiple
48328,19902487,Multiple
48329,19902415,Multiple
48330,19902182,Multiple
48331,19902473,Single
48332,19903293,Single
48333,19905126,Single
48334,19902464,Single
48335,19905155,Multiple
48336,19903059,Multiple
48337,19903341,Single
48338,19901360,Single
48339,19902030,Multiple
48340,19902452,Single
48341,19903170,Single
48342,19903105,Multiple
48343,19901194,Single
48344,19902412,Single
48345,19902256,Single
48346,19906038,Single
48347,19901359,Multiple
48348,19901506,Single
48349,19906005,Single
48350,19902375,Multiple
48351,19901497,Single
48352,19904177,Multiple
48353,19907024,Single
48354,19904104,Single
48355,19902231,Multiple
48356,19902280,Multiple
48357,19907045,Single
48358,19905002,Multiple
48359,19901381,Multiple
48360,19901258,Multiple
48361,19901605,Multiple
48362,19903239,Multiple
48363,19904042,Multiple
48364,19902359,Single
48365,19902455,Single
48366,19902059,Single
48367,19901644,Single
48368,19904009,Single
48369,19901287,Multiple
48370,19901686,Single
48371,19901409,Multiple
48372,19905098,Single
48373,19904017,Multiple
48374,19903218,Multiple
48375,19904047,Single
48376,19901052,Single
48377,19902102,Single
48378,19901029,Single
48379,19901163,Multiple
48380,19903043,Single
48381,19907043,Single
48382,19901033,Single
48383,19903130,Multiple
48384,19901335,Multiple
48385,19902443,Multiple
48386,19906009,Multiple
48387,19901118,Multiple
48388,19901603,Multiple
48389,19901464,Multiple
48390,19901623,Multiple
48391,19904123,Single
48392,19901227,Single
48393,19901239,Multiple
48394,19901046,Multiple
48395,19901638,Multiple
48396,19902318,Multiple
48397,19901159,Multiple
48398,19902294,Multiple
48399,19903018,Multiple
48400,19903325,Multiple
48401,19902023,Single
48402,19903154,Multiple
48403,19901178,Multiple
48404,19901307,Single
48405,19902057,Multiple
48406,19901143,Multiple
48407,19902484,Single
48408,19903173,Multiple
48409,19905108,Single
48410,19901680,Single
48411,19905060,Single
48412,19901048,Single
48413,19903041,Single
48414,19906061,Single
48415,19901007,Single
48416,19901604,Multiple
48417,19902266,Single
48418,19903058,Single
48419,19905031,Multiple
48420,19902038,Multiple
48421,19904154,Multiple
48422,19902453,Single
48423,19902446,Single
48424,19902238,Single
48425,19902174,Single
48426,19903258,Multiple
48427,19903290,Multiple
48428,19903226,Single
48429,19902335,Single
48430,19902179,Single
48431,19903230,Multiple
48432,19902262,Multiple
48433,19901021,Single
48434,19902217,Single
48435,19901338,Single
48436,19903194,Multiple
48437,19902482,Single
48438,19904078,Multiple
48439,19904108,Single
48440,19902358,Single
48441,19904131,Multiple
48442,19901530,Single
48443,19906056,Single
48444,19901301,Single
48445,19904014,Single
48446,19903308,Single
48447,19906046,Single
48448,19903081,Single
48449,19902287,Single
48450,19902084,Single
48451,19902325,Single
48452,19903198,Single
48453,19901246,Multiple
48454,19902481,Single
48455,19901656,Multiple
48456,19905104,Multiple
48457,19901447,Single
48458,19901647,Single
48459,19901284,Single
48460,19901013,Multiple
48461,19903080,Multiple
48462,19904049,Single
48463,19905007,Single
48464,19901130,Multiple
48465,19903220,Single
48466,19906017,Single
48467,19902348,Single
48468,19901016,Single
48469,19901099,Single
48470,19901640,Single
48471,19901580,Single
48472,19902413,Single
48473,19901174,Multiple
48474,19902257,Single
48475,19901228,Single
48476,19901339,Single
48477,19902241,Single
48478,19901394,Single
48479,19902129,Multiple
48480,19901229,Multiple
48481,19901004,Single
48482,19904090,Single
48483,19906049,Multiple
48484,19901646,Single
48485,19901631,Multiple
48486,19903174,Single
48487,19901195,Multiple
48488,19905078,Multiple
48489,19903214,Multiple
48490,19901503,Single
48491,19903302,Single
48492,19901556,Single
48493,19902267,Multiple
48494,19901574,Single
